Year,State,Dependent_personality_disorder,therapy_near_me,suicidal_friend,Narcissism,gender_identity,Paranoid,no_friends,weed,sad_music,kill_myself,lesbian,self_harm,parents_divorce,tylenol_overdose,exboyfriend,miss_my_ex,anxiety,feeling_alone,noose,disappointment,conversion_therapy,marijuana,Borderline_personality_disorder,drugs,overdose,how_long_does_it_take_to_bleed_out,parents_hate_me,suicide,carbon_monoxide_poisoning,smoking,sin,moving,hate_myself,Divorce,guns,Histrionic_personality,Fitting_in,Narcissistic_personality,kill_yourself,painless_death,hospital_visit,breakup,tylenol,Jesus,single,failed_test,Narcissistic_personality_disorder,mental_health,suicide_attempt,Bullying,exgirlfriend,Antisocial,poisoning,bulemia,angry_father,lonely,antidepressants,guilty,family_stress,bipolar,gay,Histrionic,feeling_sad,illegal_drugs,advil,jumping,failure,Antisocial_personality_disorder,homophobia,drug_policy,how_to die,Suicide_hotline,Borderline_personality,Obsessive_compulsive_personality,Paranoid_personality,self-injury,Paranoid_personality_disorder,worthless,Avoidant_personality_disorder,alcohol,coming_out,Dependent_personality,crazy_ex,child_abuse,firearms,existential_crisis,I_hate_my_parents,hope,Cant_sleep,abuse,trauma,Antisocial_personality,Dependent,Borderline,trans,Histrionic_personality_disorder,academic_stress,Eating_disorder,Obsessive_compulsive,time_to_die,gender_dysphoria,hanging,ptsd,therapy,faith,molestation,Avoidant_personality,Abusive_parents,i_want_to_die,cigarettes,Coping_with_stress,Obsessive_compulsive_personality_disorder,ocd,anorexia,how_to_do_better_in_school,Avoidant,depression,friends_hate me,transphobia,sexual_abuse,im_stupid,Cutting,stress,tie_a_noose,fast_death,queer,School_stress,hell,Suicide Rate
2004,Minnesota,0.0,0,0,10.0,0.0,20.0,5.0,64,6.0,6.0,69,12.0,0.0,0.0,30.0,0,74,0.0,8.0,0.0,0,50,58.0,70,54,0,0,75,10.0,77,55.0,73,0.0,69,64,0.0,0.0,16.0,13.0,0.0,0.0,37.0,61.0,62,79,15.0,12.0,57,0.0,43.0,0.0,23.0,56,37.0,0,55,34.0,50.0,16.0,68,76,20.0,0.0,45.0,33.0,38,86,22.0,19.0,41.0,11.0,7.0,54.0,0.0,41.0,0,0.0,12.0,0.0,62,37.0,15.0,0,57,27,0.0,0.0,60,0.0,62,48,9.0,61.0,52.0,75,0.0,0,67.0,39.0,11.0,11.0,74,31.0,75,64,24.0,56.0,0.0,76.0,53,20.0,37.0,47.0,55,0,5.0,76,0,0,82,0.0,69,62,6.0,0.0,65.0,20.0,66,5.831746170597131
2004,Mississippi,0.0,0,0,100.0,0.0,8.0,43.0,62,0.0,0.0,64,0.0,100.0,0.0,0,0,67,0.0,23.0,0.0,0,52,0.0,88,68,0,0,63,25.0,64,83.0,65,0.0,83,74,0.0,0.0,0.0,0.0,0.0,0.0,14.0,71.0,94,84,0.0,16.0,58,0.0,0.0,0.0,0.0,42,0.0,0,50,58.0,48.0,76.0,72,85,0.0,0.0,79.0,0.0,60,68,0.0,0.0,49.0,0.0,22.0,63.0,0.0,0.0,0,0.0,26.0,61.0,70,61.0,0.0,0,69,50,0.0,0.0,51,0.0,74,65,0.0,0.0,86.0,92,0.0,0,74.0,100.0,0.0,0.0,74,0.0,92,100,100.0,0.0,0.0,0.0,50,0.0,0.0,33.0,68,0,0.0,77,0,0,79,75.0,60,79,89.0,0.0,30.0,0.0,92,4.95459786682041
2004,Missouri,0.0,0,0,11.0,17.0,12.0,6.0,70,16.0,0.0,77,6.0,25.0,0.0,0,0,66,25.0,6.0,13.0,0,52,61.0,73,56,0,0,73,10.0,72,57.0,69,0.0,81,59,6.0,11.0,13.0,27.0,0.0,17.0,35.0,67.0,78,81,10.0,13.0,65,20.0,34.0,9.0,28.0,61,49.0,0,53,37.0,58.0,0.0,69,88,20.0,0.0,50.0,20.0,46,88,17.0,13.0,36.0,24.0,3.0,60.0,0.0,64.0,0,0.0,8.0,0.0,56,49.0,0.0,0,58,46,0.0,0.0,46,0.0,62,43,8.0,49.0,56.0,83,9.0,0,49.0,38.0,8.0,4.0,69,31.0,81,67,30.0,0.0,17.0,0.0,63,37.0,0.0,35.0,46,0,0.0,68,100.0,0,75,0.0,66,62,0.0,25.0,55.0,16.0,83,5.854863898311768
2004,Montana,0.0,0,0,0.0,47.0,21.0,0.0,100,100.0,100.0,72,86.0,0.0,0.0,0,0,59,0.0,0.0,100.0,0,79,100.0,92,85,0,0,95,0.0,51,50.0,70,59.0,72,99,0.0,0.0,0.0,0.0,0.0,0.0,26.0,37.0,44,91,0.0,0.0,54,0.0,38.0,0.0,37.0,61,0.0,0,74,36.0,43.0,0.0,90,76,0.0,0.0,91.0,100.0,83,81,0.0,0.0,0.0,0.0,31.0,48.0,0.0,0.0,0,0.0,0.0,0.0,68,31.0,0.0,0,61,82,0.0,0.0,49,0.0,71,62,0.0,24.0,95.0,64,0.0,0,0.0,0.0,67.0,100.0,88,61.0,99,66,0.0,0.0,0.0,0.0,69,0.0,0.0,25.0,18,0,54.0,91,0,0,88,0.0,96,61,0.0,0.0,34.0,0.0,100,8.72663806268635
2004,Nebraska,100.0,0,0,0.0,0.0,16.0,0.0,73,33.0,13.0,86,35.0,43.0,0.0,0,0,75,0.0,16.0,0.0,0,54,41.0,85,47,0,0,78,0.0,80,62.0,69,39.0,89,82,0.0,0.0,0.0,34.0,0.0,53.0,31.0,82.0,78,85,31.0,13.0,49,49.0,74.0,0.0,30.0,60,0.0,0,54,45.0,53.0,0.0,97,83,0.0,0.0,63.0,0.0,41,83,0.0,100.0,46.0,24.0,38.0,46.0,0.0,0.0,0,0.0,40.0,49.0,71,48.0,0.0,0,82,37,0.0,0.0,50,0.0,83,53,0.0,43.0,60.0,78,0.0,0,96.0,50.0,30.0,16.0,79,75.0,91,83,19.0,0.0,0.0,0.0,56,0.0,0.0,44.0,66,0,0.0,72,0,0,80,0.0,60,75,0.0,89.0,56.0,0.0,59,6.883891693437357
2004,Nevada,0.0,0,0,20.0,19.0,12.0,34.0,65,32.0,21.0,77,0.0,0.0,100.0,100.0,100.0,41,0.0,0.0,0.0,0,67,38.0,70,38,0,0,71,0.0,56,100.0,93,0.0,83,77,0.0,0.0,12.0,0.0,0.0,0.0,21.0,66.0,61,77,56.0,0.0,35,45.0,20.0,0.0,24.0,47,0.0,0,50,49.0,90.0,45.0,65,91,0.0,100.0,81.0,0.0,43,78,0.0,0.0,0.0,53.0,19.0,39.0,0.0,0.0,0,0.0,0.0,0.0,47,17.0,0.0,0,28,48,0.0,0.0,37,0.0,56,42,14.0,45.0,36.0,89,0.0,0,90.0,52.0,0.0,0.0,63,24.0,63,63,21.0,0.0,0.0,0.0,57,0.0,0.0,35.0,41,0,0.0,48,0,0,75,0.0,53,50,0.0,0.0,50.0,47.0,85,6.908527949705917
2004,New Jersey,7.0,0,0,17.0,9.0,14.0,18.0,55,4.0,4.0,61,0.0,16.0,0.0,0,0,68,0.0,10.0,11.0,0,46,30.0,69,39,0,0,70,6.0,54,62.0,83,17.0,69,49,0.0,6.0,7.0,24.0,0.0,17.0,47.0,67.0,57,73,13.0,8.0,39,0.0,58.0,9.0,23.0,51,55.0,100.0,58,26.0,67.0,0.0,63,80,11.0,30.0,37.0,41.0,54,79,16.0,38.0,41.0,28.0,8.0,32.0,0.0,0.0,0,0.0,16.0,7.0,51,80.0,4.0,1,34,18,0.0,0.0,62,0.0,49,37,5.0,53.0,44.0,72,9.0,36.0,54.0,37.0,11.0,8.0,69,14.0,66,54,19.0,7.0,20.0,61.0,86,0.0,0.0,46.0,44,0,12.0,64,0,0,37,0.0,55,65,0.0,49.0,69.0,13.0,74,3.267368787915092
2004,New Mexico,0.0,0,0,32.0,0.0,12.0,0.0,69,0.0,0.0,71,0.0,0.0,0.0,0,0,69,0.0,11.0,0.0,0,58,27.0,75,100,0,0,96,0.0,56,60.0,80,60.0,89,62,0.0,0.0,0.0,26.0,0.0,63.0,35.0,79.0,65,92,0.0,0.0,53,35.0,33.0,0.0,48.0,70,0.0,0,80,47.0,67.0,0.0,79,76,45.0,0.0,70.0,34.0,59,81,38.0,0.0,54.0,36.0,0.0,66.0,0.0,0.0,0,0.0,0.0,100.0,78,31.0,0.0,0,69,56,50.0,0.0,32,0.0,77,53,21.0,60.0,41.0,78,43.0,0,63.0,94.0,59.0,0.0,63,46.0,94,54,0.0,0.0,0.0,0.0,34,91.0,0.0,49.0,44,0,52.0,75,0,0,91,0.0,58,80,0.0,0.0,47.0,53.0,87,14.521924729149216
2004,New York,14.0,0,12.0,19.0,10.0,18.0,10.0,48,8.0,7.0,68,4.0,12.0,3.0,0,12.0,64,0.0,8.0,19.0,1,53,50.0,72,40,0,0,71,11.0,58,61.0,100,17.0,59,45,3.0,9.0,10.0,21.0,100.0,8.0,46.0,68.0,51,77,17.0,7.0,51,6.0,39.0,11.0,16.0,51,41.0,10.0,60,30.0,67.0,4.0,62,99,15.0,4.0,29.0,41.0,39,79,5.0,29.0,48.0,22.0,7.0,53.0,0.0,27.0,38.0,19.0,13.0,17.0,50,58.0,4.0,1,43,18,0.0,52.0,46,0.0,53,45,7.0,54.0,54.0,63,15.0,0,61.0,36.0,10.0,0.0,60,26.0,80,47,26.0,22.0,12.0,38.0,82,7.0,13.0,46.0,45,10.0,5.0,60,0,0,51,1.0,53,47,2.0,18.0,84.0,14.0,66,2.925168632268905
2004,North Carolina,0.0,0,0,29.0,3.0,17.0,6.0,63,0.0,10.0,66,0.0,12.0,10.0,12.0,0,67,55.0,5.0,0.0,0,47,55.0,73,52,0,0,61,4.0,59,54.0,84,9.0,82,55,4.0,14.0,24.0,14.0,0.0,0.0,34.0,82.0,75,74,20.0,10.0,61,7.0,22.0,18.0,17.0,54,25.0,0,53,41.0,49.0,10.0,81,77,17.0,0.0,43.0,34.0,44,82,16.0,38.0,38.0,29.0,3.0,57.0,100.0,36.0,0,0.0,18.0,0.0,58,55.0,0.0,2,54,38,12.0,0.0,71,0.0,62,53,11.0,46.0,59.0,62,16.0,100.0,60.0,38.0,11.0,7.0,100,35.0,78,72,38.0,0.0,25.0,29.0,44,39.0,45.0,38.0,50,0,7.0,64,0,0,52,10.0,56,62,0.0,40.0,53.0,0.0,74,4.445339103886736
2004,North Dakota,0.0,0,0,56.0,86.0,33.0,86.0,82,0.0,0.0,82,99.0,0.0,0.0,0,0,74,0.0,0.0,0.0,73,83,0.0,69,73,0,0,83,0.0,75,69.0,72,0.0,73,78,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,75,75,0.0,40.0,63,0.0,60.0,0.0,0.0,57,0.0,0,72,55.0,72.0,0.0,48,76,0.0,0.0,0.0,78.0,70,84,0.0,0.0,0.0,100.0,100.0,35.0,0.0,0.0,0,0.0,0.0,0.0,100,33.0,0.0,0,62,46,0.0,0.0,51,0.0,74,62,100.0,73.0,78.0,63,0.0,0,89.0,0.0,0.0,0.0,61,83.0,95,84,0.0,0.0,0.0,0.0,51,0.0,0.0,54.0,41,0,100.0,85,0,0,82,0.0,54,100,100.0,0.0,38.0,0.0,88,10.392309690828787
2004,Ohio,33.0,8.0,17.0,13.0,0.0,12.0,17.0,62,7.0,8.0,67,11.0,15.0,0.0,0,0,62,8.0,8.0,22.0,5,49,47.0,63,44,100.0,0,76,9.0,67,55.0,71,10.0,76,62,8.0,18.0,18.0,21.0,0.0,11.0,31.0,59.0,67,75,17.0,14.0,47,0.0,38.0,18.0,20.0,59,76.0,27.0,52,24.0,58.0,16.0,80,80,12.0,9.0,48.0,19.0,49,85,30.0,44.0,35.0,38.0,3.0,48.0,31.0,13.0,0,23.0,11.0,10.0,58,58.0,15.0,0,50,36,0.0,100.0,48,0.0,54,52,8.0,43.0,50.0,93,20.0,0,55.0,47.0,6.0,3.0,70,19.0,66,66,30.0,44.0,0.0,59.0,69,16.0,21.0,39.0,51,0,8.0,65,0,7.0,42,0.0,60,61,5.0,0.0,64.0,13.0,77,5.431283104424867
2004,Oklahoma,78.0,0,0,0.0,0.0,10.0,0.0,64,0.0,0.0,73,17.0,0.0,27.0,38.0,0,67,0.0,9.0,0.0,23,47,27.0,70,54,0,0,66,13.0,69,67.0,62,41.0,90,69,7.0,0.0,23.0,45.0,0.0,0.0,37.0,75.0,81,78,46.0,31.0,50,0.0,32.0,0.0,0.0,68,59.0,0,53,49.0,51.0,37.0,59,75,27.0,0.0,28.0,33.0,56,83,0.0,0.0,49.0,20.0,29.0,25.0,0.0,0.0,0,0.0,11.0,0.0,55,49.0,0.0,6,41,55,0.0,0.0,44,0.0,63,51,0.0,82.0,18.0,75,0.0,0,38.0,51.0,29.0,0.0,63,41.0,77,81,66.0,42.0,0.0,100.0,48,45.0,0.0,52.0,38,100.0,0.0,59,0,0,38,0.0,66,69,0.0,74.0,47.0,0.0,88,6.047411707789066
2004,Oregon,0.0,0,0,27.0,5.0,17.0,8.0,76,0.0,0.0,69,18.0,0.0,10.0,0,0,63,0.0,0.0,47.0,0,75,53.0,63,50,0,0,91,0.0,61,56.0,76,0.0,70,63,2.0,10.0,13.0,29.0,0.0,0.0,34.0,74.0,60,77,30.0,6.0,59,0.0,31.0,0.0,21.0,76,67.0,0,64,36.0,60.0,13.0,78,65,0.0,0.0,38.0,21.0,54,85,0.0,0.0,37.0,29.0,0.0,59.0,0.0,100.0,0,0.0,21.0,0.0,65,55.0,0.0,0,45,38,0.0,0.0,44,0.0,58,58,0.0,46.0,56.0,64,0.0,0,73.0,20.0,0.0,0.0,61,36.0,86,65,36.0,44.0,0.0,51.0,79,0.0,0.0,35.0,49,0,18.0,64,0,0,41,0.0,69,55,0.0,0.0,56.0,30.0,86,3.6371865957549994
2004,Pennsylvania,0.0,0,22.0,12.0,16.0,13.0,12.0,68,8.0,11.0,74,9.0,6.0,9.0,7.0,22.0,72,0.0,13.0,13.0,0,53,50.0,67,55,0,0,73,8.0,60,59.0,72,22.0,66,55,3.0,16.0,16.0,24.0,0.0,0.0,43.0,69.0,62,71,19.0,9.0,48,0.0,37.0,0.0,20.0,62,44.0,72.0,62,32.0,52.0,9.0,75,86,17.0,9.0,43.0,38.0,44,83,9.0,18.0,33.0,29.0,9.0,51.0,25.0,12.0,100.0,17.0,15.0,17.0,59,65.0,21.0,0,51,31,11.0,0.0,61,93.0,54,55,10.0,56.0,59.0,82,12.0,0,84.0,38.0,5.0,6.0,73,45.0,77,64,33.0,35.0,34.0,27.0,88,11.0,29.0,40.0,52,0,8.0,67,16.0,0,45,4.0,61,63,11.0,0.0,53.0,18.0,79,4.66344699253166
2004,South Carolina,35.0,0,0,0.0,12.0,10.0,41.0,64,33.0,14.0,67,0.0,0.0,23.0,0,0,62,0.0,0.0,31.0,0,50,56.0,69,44,0,0,64,0.0,68,51.0,66,46.0,90,63,8.0,43.0,16.0,23.0,0.0,0.0,44.0,77.0,78,82,0.0,7.0,67,16.0,26.0,23.0,35.0,51,85.0,0,57,8.0,66.0,0.0,80,84,15.0,0.0,29.0,48.0,44,76,29.0,0.0,47.0,27.0,0.0,42.0,0.0,0.0,0,0.0,18.0,0.0,58,67.0,47.0,0,60,46,48.0,0.0,49,0.0,65,59,0.0,48.0,47.0,65,29.0,0,41.0,36.0,0.0,31.0,64,23.0,75,78,52.0,0.0,0.0,62.0,51,0.0,0.0,30.0,44,0,0.0,63,0,0,42,0.0,66,60,0.0,0.0,47.0,0.0,66,4.913208177543691
2004,South Dakota,0.0,0,0,0.0,0.0,0.0,0.0,67,0.0,0.0,90,100.0,0.0,0.0,0,0,56,0.0,0.0,0.0,82,70,36.0,93,23,0,0,100,0.0,94,34.0,59,0.0,78,95,0.0,95.0,100.0,0.0,0.0,0.0,39.0,0.0,74,93,0.0,0.0,51,0.0,96.0,0.0,0.0,99,0.0,0,62,0.0,0.0,0.0,74,73,100.0,0.0,79.0,0.0,37,89,0.0,0.0,0.0,0.0,58.0,45.0,0.0,0.0,0,0.0,100.0,0.0,86,0.0,0.0,100,95,74,0.0,0.0,36,0.0,79,39,0.0,59.0,0.0,75,0.0,0,82.0,0.0,0.0,0.0,98,0.0,100,100,54.0,0.0,0.0,0.0,57,0.0,0.0,61.0,100,0,0.0,84,0,0,62,0.0,75,65,0.0,0.0,78.0,0.0,78,15.274430603170293
2004,Tennessee,0.0,0,0,25.0,11.0,14.0,16.0,64,0.0,0.0,77,8.0,31.0,0.0,55.0,0,68,56.0,10.0,30.0,0,43,59.0,73,55,0,0,71,7.0,63,54.0,72,19.0,97,64,3.0,12.0,9.0,19.0,0.0,0.0,36.0,90.0,87,79,32.0,7.0,56,0.0,42.0,14.0,18.0,51,47.0,0,58,31.0,60.0,0.0,86,74,0.0,0.0,30.0,23.0,49,78,0.0,15.0,14.0,25.0,18.0,48.0,0.0,27.0,0,0.0,22.0,0.0,53,33.0,15.0,0,40,50,0.0,0.0,58,0.0,54,61,0.0,41.0,50.0,77,0.0,0,51.0,30.0,10.0,0.0,61,22.0,85,80,22.0,0.0,0.0,0.0,48,26.0,0.0,24.0,37,0,0.0,66,0,0,48,42.0,65,63,16.0,0.0,44.0,28.0,76,5.4895186790022255
2004,Texas,14.0,0,0,17.0,4.0,13.0,8.0,57,11.0,2.0,66,3.0,14.0,11.0,3.0,0,56,7.0,7.0,22.0,0,39,40.0,65,49,0,0,56,7.0,50,74.0,72,20.0,97,61,2.0,15.0,12.0,19.0,0.0,3.0,35.0,59.0,80,77,21.0,7.0,35,0.0,20.0,4.0,14.0,47,29.0,0,68,31.0,63.0,15.0,67,83,11.0,3.0,39.0,26.0,43,76,20.0,15.0,39.0,27.0,7.0,44.0,37.0,38.0,26.0,23.0,15.0,7.0,54,55.0,9.0,0,43,39,0.0,47.0,38,0.0,50,52,8.0,54.0,49.0,85,10.0,0,38.0,30.0,4.0,0.0,64,26.0,76,60,29.0,14.0,22.0,27.0,44,0.0,29.0,29.0,38,0,5.0,52,8.0,0,44,7.0,58,50,4.0,0.0,54.0,11.0,74,4.478615477921727
2004,Utah,91.0,0,0,8.0,18.0,15.0,0.0,53,0.0,0.0,75,0.0,22.0,0.0,0,0,61,46.0,0.0,0.0,0,41,62.0,65,65,0,0,77,16.0,51,60.0,79,0.0,94,72,11.0,29.0,0.0,39.0,0.0,30.0,20.0,55.0,98,93,0.0,15.0,53,44.0,11.0,46.0,11.0,56,0.0,0,56,26.0,47.0,100.0,71,76,0.0,0.0,43.0,17.0,43,68,0.0,0.0,17.0,52.0,0.0,63.0,0.0,0.0,0,50.0,0.0,0.0,59,61.0,0.0,0,53,39,43.0,0.0,43,0.0,67,29,9.0,48.0,51.0,61,54.0,0,74.0,68.0,0.0,0.0,60,33.0,93,64,21.0,0.0,0.0,0.0,36,36.0,0.0,29.0,58,0,0.0,64,0,0,59,0.0,62,67,0.0,62.0,32.0,84.0,74,7.89930362701463
2004,Virginia,8.0,0,0,15.0,7.0,9.0,9.0,56,8.0,12.0,55,11.0,0.0,8.0,0,0,60,0.0,13.0,10.0,5,42,48.0,55,46,0,0,61,6.0,56,60.0,81,6.0,81,49,1.0,9.0,9.0,15.0,0.0,0.0,42.0,62.0,58,76,20.0,5.0,45,3.0,30.0,13.0,27.0,57,48.0,0,58,27.0,51.0,13.0,60,73,8.0,0.0,27.0,34.0,43,80,20.0,14.0,60.0,20.0,3.0,50.0,0.0,0.0,50.0,26.0,13.0,0.0,51,49.0,7.0,0,39,37,0.0,0.0,47,0.0,53,47,6.0,74.0,50.0,66,4.0,0,43.0,24.0,8.0,0.0,71,34.0,64,63,18.0,18.0,0.0,27.0,50,8.0,21.0,37.0,36,35.0,7.0,55,0,8.0,47,6.0,50,57,6.0,15.0,56.0,6.0,68,4.098239567835872
2004,Washington,14.0,0,0,19.0,13.0,14.0,13.0,63,9.0,5.0,70,8.0,0.0,13.0,0,0,62,11.0,10.0,61.0,0,54,55.0,66,50,0,0,75,4.0,49,59.0,79,13.0,76,58,4.0,0.0,6.0,26.0,0.0,0.0,34.0,57.0,63,73,22.0,8.0,58,3.0,34.0,13.0,20.0,54,52.0,0,61,31.0,52.0,7.0,66,85,12.0,10.0,41.0,15.0,50,80,23.0,0.0,39.0,17.0,14.0,52.0,34.0,33.0,0,11.0,9.0,10.0,54,49.0,5.0,2,46,35,6.0,88.0,43,0.0,53,48,10.0,51.0,52.0,56,26.0,0,52.0,41.0,3.0,0.0,70,41.0,69,60,32.0,12.0,0.0,27.0,56,13.0,29.0,37.0,48,0,8.0,60,0,0,60,15.0,65,50,6.0,0.0,66.0,0.0,75,5.509908276894256
2004,West Virginia,0.0,0,0,69.0,44.0,12.0,37.0,74,0.0,0.0,71,0.0,0.0,0.0,0,0,83,100.0,0.0,0.0,0,66,92.0,90,83,0,0,93,100.0,97,55.0,53,0.0,76,82,39.0,0.0,0.0,82.0,0.0,0.0,17.0,58.0,87,80,100.0,0.0,56,0.0,22.0,0.0,65.0,76,0.0,0,36,16.0,0.0,0.0,100,96,99.0,0.0,0.0,0.0,50,89,57.0,0.0,68.0,0.0,86.0,100.0,0.0,0.0,0,0.0,0.0,0.0,63,76.0,0.0,0,51,54,0.0,0.0,61,0.0,77,57,0.0,70.0,91.0,76,0.0,0,79.0,45.0,0.0,0.0,92,75.0,99,85,0.0,0.0,0.0,0.0,51,0.0,0.0,45.0,38,0,0.0,71,0,100.0,54,0.0,60,67,55.0,0.0,30.0,100.0,99,5.545176123324717
2004,Wisconsin,0.0,0,100.0,30.0,0.0,13.0,12.0,63,19.0,14.0,81,0.0,20.0,0.0,0,0,69,0.0,8.0,17.0,0,61,61.0,71,46,0,0,79,16.0,73,61.0,67,13.0,69,70,4.0,0.0,28.0,32.0,0.0,0.0,40.0,75.0,65,79,15.0,14.0,56,0.0,31.0,13.0,14.0,56,49.0,0,63,29.0,53.0,0.0,75,81,13.0,12.0,46.0,24.0,51,86,28.0,40.0,38.0,18.0,10.0,60.0,0.0,40.0,0,41.0,6.0,0.0,66,55.0,0.0,0,59,32,0.0,0.0,42,0.0,66,50,6.0,57.0,56.0,89,36.0,0,76.0,37.0,10.0,0.0,79,39.0,82,63,17.0,22.0,55.0,54.0,79,34.0,100.0,40.0,60,0,6.0,77,0,0,67,0.0,66,62,0.0,0.0,58.0,0.0,73,5.87909638288595
2005,Alabama,0.0,0,0,28.0,51.0,17.0,0.0,65,12.0,49.0,73,0.0,19.0,100.0,0,0,74,0.0,52.0,0.0,74.0,47,34.0,78,67,0,0,65,0.0,60,58.0,68,25.0,91,56,0.0,0.0,40.0,44.0,0.0,0.0,39.0,61.0,88,82,20.0,0.0,45,52.0,44.0,0.0,0.0,65,87.0,0,53,39.0,53.0,0.0,72,65,21.0,0.0,30.0,33.0,52,81,11.0,0.0,32.0,54.0,0.0,61.0,0.0,0.0,0,0.0,60.0,0.0,55,46.0,0.0,0,50,54,0.0,0.0,48,0.0,60,72,0.0,57.0,51.0,69,57.0,22.0,49.0,37.0,23.0,0.0,72,44.0,65,84,48.0,65.0,0.0,19.0,47,0.0,0.0,69.0,66,0,16.0,68,0,0,18,49.0,71,70,0.0,23.0,43.0,0.0,68,3.9768668713223545
2005,Alaska,0.0,0,0,0.0,0.0,25.0,0.0,82,0.0,0.0,89,100.0,0.0,0.0,0,0,57,0.0,0.0,100.0,0,88,52.0,78,72,0,0,93,28.0,68,60.0,69,0.0,61,86,64.0,0.0,0.0,0.0,0.0,0.0,32.0,41.0,68,86,0.0,0.0,100,0.0,80.0,0.0,46.0,86,0.0,0,83,42.0,53.0,0.0,65,63,0.0,0.0,0.0,32.0,64,73,0.0,0.0,0.0,84.0,0.0,79.0,0.0,0.0,0,0.0,37.0,0.0,74,60.0,0.0,0,61,100,0.0,0.0,55,0.0,90,56,0.0,66.0,100.0,71,66.0,0,58.0,0.0,100.0,0.0,74,36.0,61,62,0.0,0.0,0.0,0.0,62,0.0,0.0,69.0,51,0,0.0,58,0,0,69,0.0,82,60,0.0,0.0,32.0,0.0,81,11.88212927756654
2005,Arizona,7.0,0,0,33.0,15.0,19.0,17.0,61,10.0,28.0,69,21.0,3.0,48.0,0,0,70,0.0,39.0,13.0,12.0,60,43.0,72,78,0,0,73,13.0,56,66.0,87,14.0,80,58,4.0,23.0,54.0,44.0,0.0,0.0,41.0,66.0,64,77,9.0,38.0,33,55.0,43.0,12.0,24.0,56,51.0,0,62,39.0,48.0,25.0,61,75,48.0,0.0,41.0,21.0,63,80,16.0,29.0,30.0,52.0,9.0,47.0,0.0,0.0,0,16.0,15.0,28.0,51,47.0,15.0,0,47,47,0.0,0.0,41,0.0,56,68,29.0,59.0,39.0,73,15.0,0,57.0,29.0,17.0,0.0,67,50.0,63,55,63.0,0.0,0.0,17.0,66,0.0,0.0,55.0,54,55.0,4.0,57,0,0,27,0.0,72,70,24.0,0.0,57.0,18.0,61,9.233566618999365
2005,Arkansas,0.0,56.0,0,21.0,27.0,16.0,36.0,77,100.0,0.0,79,0.0,0.0,0.0,0,0,77,0.0,0.0,27.0,0,67,16.0,85,77,0,0,83,0.0,76,63.0,66,0.0,98,69,0.0,98.0,67.0,0.0,0.0,0.0,39.0,68.0,91,100,27.0,57.0,34,30.0,86.0,23.0,17.0,58,0.0,0,74,38.0,63.0,0.0,79,80,81.0,0.0,93.0,14.0,54,92,44.0,80.0,50.0,0.0,21.0,34.0,0.0,0.0,0,0.0,17.0,0.0,59,61.0,0.0,0,85,70,0.0,0.0,66,0.0,89,65,0.0,66.0,27.0,87,0.0,0,71.0,34.0,0.0,0.0,73,35.0,72,69,20.0,0.0,0.0,0.0,77,0.0,0.0,64.0,80,0,54.0,82,0,0,50,0.0,99,89,0.0,0.0,56.0,60.0,80,7.910100432759043
2005,California,6.0,0,0,25.0,12.0,25.0,32.0,59,10.0,25.0,81,8.0,6.0,15.0,4.0,3.0,65,0.0,45.0,11.0,0,71,27.0,79,61,33.0,0,76,12.0,49,78.0,94,14.0,73,43,8.0,23.0,28.0,29.0,60.0,4.0,42.0,50.0,60,83,29.0,29.0,35,10.0,24.0,9.0,13.0,51,44.0,0,76,33.0,71.0,15.0,45,85,25.0,8.0,28.0,28.0,45,94,13.0,43.0,30.0,36.0,16.0,37.0,37.0,12.0,25.0,5.0,16.0,23.0,52,41.0,7.0,2.0,39,22,4.0,41.0,41,0.0,51,58,24.0,54.0,36.0,90,12.0,2.0,54.0,25.0,11.0,10.0,56,39.0,69,50,53.0,27.0,7.0,11.0,44,5.0,30.0,50.0,41,5.0,11.0,53,1.0,0,21,21.0,58,59,6.0,6.0,70.0,29.0,57,2.8393348629105013
2005,Colorado,0.0,0,0,34.0,34.0,19.0,34.0,61,4.0,56.0,73,38.0,9.0,33.0,0,85.0,67,0.0,50.0,8.0,15.0,70,45.0,61,70,0,0,80,20.0,57,57.0,88,11.0,90,50,16.0,39.0,30.0,19.0,0.0,0.0,40.0,57.0,64,80,30.0,17.0,62,0.0,37.0,25.0,29.0,64,76.0,0,65,52.0,49.0,17.0,75,70,19.0,50.0,33.0,31.0,61,82,17.0,64.0,38.0,34.0,16.0,58.0,100.0,0.0,0,8.0,21.0,34.0,58,33.0,8.0,0,51,49,0.0,0.0,41,0.0,59,79,49.0,50.0,40.0,81,11.0,0,70.0,33.0,0.0,22.0,75,38.0,69,55,28.0,33.0,19.0,13.0,48,6.0,100.0,49.0,51,0,9.0,64,0,0,33,28.0,81,64,16.0,0.0,65.0,24.0,59,8.871580808629295
